region,Date,AveragePrice
25,2017-06-04,1.85
25,2017-06-11,1.61
25,2017-06-18,1.73
25,2017-06-25,1.75
25,2017-07-02,1.78
25,2017-07-09,1.88
25,2017-07-16,1.69
25,2017-07-23,1.57
25,2017-07-30,1.68
25,2017-08-06,1.88
25,2017-08-13,1.85
25,2017-08-20,2.02
25,2017-08-27,2.17
25,2017-09-03,2.13
25,2017-09-10,2.03
25,2017-09-17,1.93
25,2017-09-24,1.91
25,2017-10-01,1.99
25,2017-10-08,1.87
25,2017-10-15,1.84
25,2017-10-22,1.8
25,2017-10-29,1.8
25,2017-11-05,1.85
25,2017-11-12,1.82
25,2017-11-19,1.82
25,2017-11-26,1.75
25,2017-12-03,1.66
25,2017-12-10,1.61
25,2017-12-17,1.66
25,2017-12-24,1.67
25,2017-12-31,1.6
25,2018-01-07,1.22
25,2018-01-14,1.48
25,2018-01-21,1.68
25,2018-01-28,1.62
25,2018-02-04,1.69
25,2018-02-11,1.6
25,2018-02-18,1.62
25,2018-02-25,1.61
25,2018-03-04,1.61
25,2018-03-11,1.53
25,2018-03-18,1.52
25,2018-03-25,1.55
26,2017-06-04,1.14
26,2017-06-11,1.15
26,2017-06-18,1.16
26,2017-06-25,1.27
26,2017-07-02,1.2
26,2017-07-09,1.49
26,2017-07-16,1.54
26,2017-07-23,1.43
26,2017-07-30,1.5
26,2017-08-06,1.54
26,2017-08-13,1.61
26,2017-08-20,1.84
26,2017-08-27,1.89
26,2017-09-03,2.04
26,2017-09-10,2.15
26,2017-09-17,2.19
26,2017-09-24,2.24
26,2017-10-01,2.22
26,2017-10-08,2.17
26,2017-10-15,1.96
26,2017-10-22,1.78
26,2017-10-29,1.76
26,2017-11-05,1.71
26,2017-11-12,1.74
26,2017-11-19,1.61
26,2017-11-26,1.57
26,2017-12-03,1.59
26,2017-12-10,1.59
26,2017-12-17,1.62
26,2017-12-24,1.56
26,2017-12-31,1.52
26,2018-01-07,1.57
26,2018-01-14,1.58
26,2018-01-21,1.68
26,2018-01-28,1.63
26,2018-02-04,1.58
26,2018-02-11,1.36
26,2018-02-18,1.38
26,2018-02-25,1.48
26,2018-03-04,1.5
26,2018-03-11,1.32
26,2018-03-18,1.27
26,2018-03-25,1.48
27,2017-06-04,2.12
27,2017-06-11,2.19
27,2017-06-18,2.32
27,2017-06-25,1.91
27,2017-07-02,1.89
27,2017-07-09,1.76
27,2017-07-16,1.23
27,2017-07-23,1.28
27,2017-07-30,1.25
27,2017-08-06,1.18
27,2017-08-13,1.2
27,2017-08-20,1.35
27,2017-08-27,1.5
27,2017-09-03,1.5
27,2017-09-10,1.63
27,2017-09-17,1.89
27,2017-09-24,1.89
27,2017-10-01,1.97
27,2017-10-08,1.69
27,2017-10-15,1.55
27,2017-10-22,1.6
27,2017-10-29,1.7
27,2017-11-05,1.7
27,2017-11-12,1.64
27,2017-11-19,1.49
27,2017-11-26,1.44
27,2017-12-03,1.46
27,2017-12-10,1.4
27,2017-12-17,1.37
27,2017-12-24,1.45
27,2017-12-31,1.44
27,2018-01-07,1.43
27,2018-01-14,1.42
27,2018-01-21,1.42
27,2018-01-28,1.43
27,2018-02-04,1.35
27,2018-02-11,1.36
27,2018-02-18,1.39
27,2018-02-25,1.35
27,2018-03-04,1.39
27,2018-03-11,1.36
27,2018-03-18,1.35
27,2018-03-25,1.36
28,2017-06-04,2.06
28,2017-06-11,2.39
28,2017-06-18,1.91
28,2017-06-25,2.36
28,2017-07-02,2.44
28,2017-07-09,2.48
28,2017-07-16,1.79
28,2017-07-23,1.85
28,2017-07-30,1.88
28,2017-08-06,1.91
28,2017-08-13,2.07
28,2017-08-20,1.85
28,2017-08-27,2.13
28,2017-09-03,2.14
28,2017-09-10,2.07
28,2017-09-17,2.08
28,2017-09-24,2.06
28,2017-10-01,2.04
28,2017-10-08,2.06
28,2017-10-15,2.09
28,2017-10-22,2.08
28,2017-10-29,2.11
28,2017-11-05,2.05
28,2017-11-12,2.05
28,2017-11-19,2.07
28,2017-11-26,2.02
28,2017-12-03,1.81
28,2017-12-10,1.79
28,2017-12-17,1.84
28,2017-12-24,1.85
28,2017-12-31,1.83
28,2018-01-07,1.97
28,2018-01-14,1.91
28,2018-01-21,1.91
28,2018-01-28,1.75
28,2018-02-04,1.83
28,2018-02-11,1.92
28,2018-02-18,1.36
28,2018-02-25,1.72
28,2018-03-04,1.69
28,2018-03-11,1.92
28,2018-03-18,1.7
28,2018-03-25,1.86
29,2017-06-04,2.0
29,2017-06-11,2.26
29,2017-06-18,1.98
29,2017-06-25,2.26
29,2017-07-02,2.29
29,2017-07-09,2.31
29,2017-07-16,1.66
29,2017-07-23,1.63
29,2017-07-30,1.74
29,2017-08-06,1.74
29,2017-08-13,1.85
29,2017-08-20,1.79
29,2017-08-27,1.89
29,2017-09-03,1.92
29,2017-09-10,1.85
29,2017-09-17,1.74
29,2017-09-24,1.68
29,2017-10-01,1.7
29,2017-10-08,1.64
29,2017-10-15,1.7
29,2017-10-22,1.68
29,2017-10-29,1.76
29,2017-11-05,1.82
29,2017-11-12,1.81
29,2017-11-19,1.84
29,2017-11-26,1.77
29,2017-12-03,1.67
29,2017-12-10,1.6
29,2017-12-17,1.66
29,2017-12-24,1.67
29,2017-12-31,1.66
29,2018-01-07,1.75
29,2018-01-14,1.67
29,2018-01-21,1.75
29,2018-01-28,1.56
29,2018-02-04,1.66
29,2018-02-11,1.69
29,2018-02-18,1.39
29,2018-02-25,1.63
29,2018-03-04,1.65
29,2018-03-11,1.76
29,2018-03-18,1.64
29,2018-03-25,1.58
